num|uid|filepath|filename|line-start|line-end|name|parameters|returns|description
824||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|248|276|NeuralViz.LoadNetworkFromFile|filename||[[ Load network state from JSON file ]]
825||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|279|1989|NeuralViz.GetSavedNetworks|||[[ Get list of saved neural network files ]]
826||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|292|300|NeuralViz.Update|||[[ Real-time update logic ]]
827||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|310|1989|ZDEV.VGUI.NeuralNetworkEditor|||"[[ ZDEV_UID: ZDEV_FUNC_NN_TESTER | Path: ZDEV.VGUI.NeuralNetworkEditor ]]"
828||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|732|1989|CreateNetwork|||Function implementations
829||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|760|1989|InitializeNetworkWeights|||
830||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|783|1989|GenerateTrainingData|||
831||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|813|829|ToggleTraining|||
832||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|831|835|StopTraining|||
833||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|837|1989|TrainingLoop|||
834||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|885|1989|ForwardPass|input||
835||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|910|1989|CalculateLoss|output, target||
836||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|919|1989|IsCorrectPrediction|output, target||
837||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|928|1989|BackwardPass|input, target, output, learningRate||
838||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|943|1989|DrawNetworkVisualization|panel, w, h||
839||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1022|1989|DrawLossChart|panel, w, h||
840||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1056|1989|DrawAccuracyChart|panel, w, h||
841||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1088|1989|DrawWeightHeatmap|panel, w, h||
842||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1129|1989|ImportNetwork|||
843||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1222|1229|LoadNetworkFromFile|filename||Helper function to load network from file
844||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1232|1265|LoadNetworkFromJSON|jsonString, filename||Helper function to load network from JSON string
845||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1268|1989|ValidateNetworkStructure|network||Validate network structure
846||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1286|1429|ExportNetwork|||
847||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1432|1989|CalculateParameterCount|||Helper function to calculate parameter count
848||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1455|1484|PrepareNetworkExport|includeTraining, includeHistories||Helper function to prepare network export data
849||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1487|1495|SaveNetworkToFile|filename, includeTraining, includeHistories, prettyPrint||Helper function to save network to file
850||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1498|1516|ShowNetworkPreview|includeTraining, includeHistories, prettyPrint||Helper function to show network preview
851||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1518|1989|TestNetwork|||
852||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1547|1989|LoadTrainingData|||
853||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1653|1675|LoadTrainingDataFromFile|filename||Helper function to load training data from file
854||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1678|1714|ExportTrainingData|||Function to export training data
855||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1716|1721|UpdateVisualization|||
856||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1723|1989|GetNetworkInfo|||
857||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1736|1989|DrawRealTimeNetworkVisualization|panel, w, h||[[ Real-time neural network visualization ]]
858||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1800|1989|DrawSimpleNetworkVisualization|data, w, h, startY||[[ Draw simple neural network visualization ]]
859||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1877|1989|DrawAdvancedNetworkVisualization|data, w, h, startY||[[ Draw advanced neural network visualization ]]
860||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1923|1989|DrawWeightHistoryGraph|x, y, w, h||[[ Draw weight history graph ]]
861||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1964|1985|PopulateNPCList|||[[ Populate NPC dropdown with learning NPCs ]]
862||lua/zdev/client/menu/zd_cl_menu_neuralnetwork.lua|zd_cl_menu_neuralnetwork.lua|1980|1984|RefreshVisualization|||[[ Refresh visualization and NPC list ]]
863|ZDEV_FUNC_14BB66A2|lua/zdev/client/menu/zd_cl_menu_npcs.lua|zd_cl_menu_npcs.lua|50|167|ZDEV.VGUI.NPCMenu|ply, cmd, arg||
864||lua/zdev/client/menu/zd_cl_menu_npcs.lua|zd_cl_menu_npcs.lua|84|167|drawNNGraph3D|nn, pos, ang, scale||Use ui3d2d for 3D2D neural network visualization
865|ZDEV_FUNC_09E26C99|lua/zdev/client/menu/zd_cl_menu_options.lua|zd_cl_menu_options.lua|72|163|ZDEV.VGUI.OptionsMenu|||
866||lua/zdev/client/menu/zd_cl_menu_options.lua|zd_cl_menu_options.lua|123|127|cm:ValueChanged|col||When the picked color is changed...
867||lua/zdev/client/menu/zd_cl_menu_options.lua|zd_cl_menu_options.lua|146|150|cm:ValueChanged|col||When the picked color is changed...
868|ZDEV_FUNC_0BAB4F2D|lua/zdev/client/menu/zd_cl_menu_test.lua|zd_cl_menu_test.lua|159|360|ZDEV.VGUI.TestMenu|ply, cmd, arg||
869||lua/zdev/client/menu/zd_cl_menu_test2.lua|zd_cl_menu_test2.lua|38|117|ZDEV.VGUI.TestMenu|||
870||lua/zdev/client/menu/zd_cl_menu_weapons.lua|zd_cl_menu_weapons.lua|156|158|GetWeapon|s_class||
871||lua/zdev/client/menu/zd_cl_menu_weapons.lua|zd_cl_menu_weapons.lua|160|501|SetupProperties|menu, tbl||
872||lua/zdev/client/menu/zd_cl_menu_weapons.lua|zd_cl_menu_weapons.lua|235|238|SetupModelPreview|panel, mdl||
873|ZDEV_FUNC_C6391935|lua/zdev/client/menu/zd_cl_menu_weapons.lua|zd_cl_menu_weapons.lua|246|501|ZDEV.VGUI.WeaponsMenu|ply, cmd, arg||
874||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|27|109|PANEL:Init|||
875||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|40|42|PANEL:SetState|state||
876||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|44|46|PANEL:GetState|||
877||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|48|51|PANEL:OnCursorEntered|||
878||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|53|56|PANEL:OnCursorExited|||
879||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|58|61|PANEL:OnMousePressed|mc||
880||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|63|66|PANEL:OnMouseReleased|mc||
881||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|68|75|PANEL:SetDisabled|bDisabled||
882||lua/zdev/client/vgui/zd_cl_button.lua|zd_cl_button.lua|77|105|PANEL:Paint|w, h||
883||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|42|76|PANEL:Init|||
884||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|79|90|PANEL:CanEquip|item||Check if the item can be equipped in this slot's region
885||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|93|112|PANEL:Equip|itemPanel||Equip an item panel into this slot
886||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|115|128|PANEL:Unequip|||Unequip the current item, returning it or dropping it
887||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|130|132|PANEL:OnCursorEntered|||
888||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|134|136|PANEL:OnCursorExited|||
889||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|138|149|PANEL:OnMousePressed|mc||
890||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|151|182|PANEL:Paint|w, h||
891||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|184|197|PANEL:PaintOver|w, h||
892||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|200|204|PANEL:OnEquip|item||Callback stubs - override these in the menu
893||lua/zdev/client/vgui/zd_cl_equipslot.lua|zd_cl_equipslot.lua|201|204|PANEL:OnUnequip|item||
894||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|22|28|PANEL:Init|||
895||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|31|35|PANEL:SetGridSize|cols, rows||Build or rebuild the grid with the given dimensions
896||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|38|198|PANEL:BuildGrid|||Create all slot panels for the grid
897||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|80|85|PANEL:GetSlot|col, row||Get the slot at grid coordinates (col, row)
898||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|89|198|PANEL:CanFitItem|col, row, w, h, ignorePanel||Check if an item of size (w, h) can fit at position (col, row) Optionally ignores a specific item panel (for re-placing the same item)
899||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|104|198|PANEL:PlaceItem|col, row, w, h, itemPanel||Place an item panel at position (col, row) spanning (w, h) cells
900||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|135|198|PANEL:RemoveItemPanel|itemPanel||Remove an item panel from the grid, clearing all slots it occupied
901||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|156|198|PANEL:FindRoomFor|item||Auto-place: find the first available position for an item
902||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|175|189|PANEL:AddItem|item||Create and auto-place a new item in the grid Returns the ZD_InvItem panel, or nil if no room
903||lua/zdev/client/vgui/zd_cl_invgrid.lua|zd_cl_invgrid.lua|191|195|PANEL:Paint|w, h||
904||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|20|28|PANEL:Init|||
905||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|31|37|PANEL:SetItemData|item||Set the item and resize the panel to match item dimensions
906||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|40|46|PANEL:SnapToSlot|slot||Snap this item panel to a slot's position
907||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|49|56|PANEL:OnMousePressed|mc||Called when the item is right-clicked (context menu)
908||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|58|75|PANEL:OpenContextMenu|||
909||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|78|84|PANEL:DropFromInventory|||Remove this item from its current grid and clean up
910||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|86|96|PANEL:Paint|w, h||
911||lua/zdev/client/vgui/zd_cl_invitem.lua|zd_cl_invitem.lua|98|119|PANEL:PaintOver|w, h||
912||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|38|96|PANEL:Init|||
913||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|98|101|PANEL:SetCoords|x, y||
914||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|103|105|PANEL:GetCoords|||
915||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|108|120|PANEL:CanAcceptItem|item||Check if this slot type can accept the given item
916||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|122|126|PANEL:OnCursorEntered|||
917||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|128|134|PANEL:OnCursorExited|||
918||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|136|139|PANEL:ClearItem|||
919||lua/zdev/client/vgui/zd_cl_invslot.lua|zd_cl_invslot.lua|141|178|PANEL:Paint|w, h||
920|ZDEV_FUNC_27094932|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|30|35|ZDEV.DRAW.TexturedRect|x, y, w, h, mat, clr||
921|ZDEV_FUNC_5D7393AE|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|40|45|ZDEV.DRAW.UVTexturedRect|x, y, w, h, u, v, u0, v0, mat, clr||
922|ZDEV_FUNC_87ABA76B|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|48|53|ZDEV.DRAW.TexturedRectRot|x, y, w, h, ang, mat, clr||
923|ZDEV_FUNC_5B016BFE|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|56|65|ZDEV.DRAW.TexturedRectRotPoint|x, y, w, h, rot, x0, y0, mat, clr||
924|ZDEV_FUNC_1A55F943|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|68|839|ZDEV.DRAW.OutlinedBox|x, y, w, h, thickness, clr||
925|ZDEV_FUNC_62D9A0EC|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|77|839|ZDEV.DRAW.Circle|x,y,r,r2,startang,endang,iter,col,col2||
926|ZDEV_FUNC_DCD5CAB5|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|130|839|ZDEV.DRAW.DottedCircle|x, y, w, h, radius, seg, col||
927|ZDEV_FUNC_57C5CA0B|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|155|296|ZDEV.DRAW.Sector|x, y, r, ang, rot, col||
928|ZDEV_FUNC_3CFDFA45|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|181|235|ZDEV.DRAW.Diamond|x,y,w,h,col,col2||
929|ZDEV_FUNC_98BF9DA8|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|238|293|ZDEV.DRAW.Box|x,y,w,h,col,col2||
930|ZDEV_FUNC_E367B3D9|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|299|839|ZDEV.DRAW.Star|x,y,r1,r2,col,ang||
931|ZDEV_FUNC_37E9DBAF|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|326|340|ZDEV.DRAW.TextRotated|text, font, x, y, Tcol, ang||
932|ZDEV_FUNC_CF993C96|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|343|358|ZDEV.DRAW.TextRotatedBox|text, font, x, y, w, h, Tcol, ang, col, col2||
933|ZDEV_FUNC_75729027|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|362|839|ZDEV.DRAW.Grid|x, y, w, h, color||
934|ZDEV_FUNC_940C0322|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|399|839|ZDEV.DRAW.CircleFilled|x, y, radius, quality||
935|ZDEV_FUNC_66F4DC59|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|414|424|ZDEV.DRAW.Trapezoid|x, y, w, h, z, color||
936||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|432|444|m_AlignText|text, font, x, y, xalign, yalign||
937||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|448|453|DrawShadowedText|shadow, text, font, x, y, color, xalign, yalign||
938||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|458|463|GlowColor|col1, col2, mod||
939||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|468|839|DrawEnchantedText|speed, text, font, x, y, color, glow_color, xalign, yalign||
940||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|487|492|DrawFadingText|speed, text, font, x, y, color, fading_color, xalign, yalign||
941||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|499|509|DrawRainbowText|speed, text, font, x, y, xalign, yalign||
942||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|514|839|DrawGlowingText|static, text, font, x, y, color, xalign, yalign||
943||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|531|839|DrawBouncingText|style, intesity, text, font, x, y, color, xalign, yalign||
944||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|561|839|DrawElecticText|intensity, text, font, x, y, color, xalign, yalign||
945||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|591|839|DrawFireText|intensity, text, font, x, y, color, xalign, yalign, glow, shadow||
946||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|618|839|DrawSnowingText|intensity, text, font, x, y, color, color2, xalign, yalign||
947||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|639|660|moat_DrawEffectExamples|||
948|ZDEV_FUNC_A1B2C3D4|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|665|679|ZDEV.DRAW.Anim_TargetLock|x, y, size, entity, progress, color||
949|ZDEV_FUNC_E5F6A7B8|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|682|718|ZDEV.TWEEN.Tween|startValue, endValue, duration, easeFunc||
950||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|692|705|tween:Update|||
951||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|707|709|tween:IsActive|||
952||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|711|714|tween:Reset|||
953||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|722|724|ZDEV.TWEEN.EaseLinear|t||Easing functions Linear interpolation
954||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|727|729|ZDEV.TWEEN.EaseInQuad|t||Ease in quadratic
955||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|732|734|ZDEV.TWEEN.EaseOutQuad|t||Ease out quadratic
956||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|737|743|ZDEV.TWEEN.EaseInOutQuad|t||Ease in-out quadratic
957||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|746|748|ZDEV.TWEEN.EaseInCubic|t||Ease in cubic
958||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|751|754|ZDEV.TWEEN.EaseOutCubic|t||Ease out cubic
959||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|757|764|ZDEV.TWEEN.EaseInOutCubic|t||Ease in-out cubic
960||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|767|772|ZDEV.TWEEN.EaseOutElastic|t||Ease out elastic
961||lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|775|791|ZDEV.TWEEN.EaseOutBounce|t||Ease out bounce
962|ZDEV_FUNC_C9D8E7F6|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|794|839|ZDEV.TWEEN.UpdateAll|||
963|ZDEV_FUNC_B4A5C6D7|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|813|819|ZDEV.TWEEN.Add|tween||
964|ZDEV_FUNC_F3E2D1C0|lua/zdev/client/zd_cl_draw.lua|zd_cl_draw.lua|822|826|ZDEV.TWEEN.ClearAll|||
965||lua/zdev/client/zd_cl_effect.lua|zd_cl_effect.lua|14|28|meta:SetRenderColor|tbl_clr||
966||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|57|945|DebugSineGraph|||
967||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|79|945|CONV_HUD_CLR_PRI|||
968||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|80|945|CONV_HUD_CLR_SEC|||
969||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|128|945|GetNPCFaction|npc||
970||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|141|945|PaintCrosshair|||
971||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|258|945|PaintVitals|||
972||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|347|423|PaintArsenal|||
973||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|431|945|PaintPlayerInfo|||
974||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|553|945|PaintDevelopment|||
975||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|676|694|PaintEditor_Environment|||
976||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|696|945|PaintEditor_Particle|||
977||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|757|945|PaintTargetLocking|||
978||lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|815|858|PaintVisorOverlay|||
979|ZDEV_FUNC_B542172E|lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|864|908|ZDEV.CHUD.Paint|||
980|ZDEV_FUNC_0D9AD868|lua/zdev/client/zd_cl_hud.lua|zd_cl_hud.lua|931|945|ZDEV.CHUD.HideDefault|name||
981||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|17|19|imgui.IsDeveloperMode|||
982||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|23|26|imgui.Hook|name, id, callback||
983||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|31|43|shouldAcceptInput|||
984||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|67|90|isObstructed|eyePos, hitPos, ignoredEntity, ignoreParent||
985||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|92|202|imgui.Start3D2D|pos, angles, scale, distanceHide, distanceFadeStart||
986||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|204|213|imgui.ScreenToVector|x, y||
987||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|215|222|imgui.Weapon3D2D|weapon, pos, ang, scale, ...||
988||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|224|231|imgui.Entity3D2D|ent, lpos, lang, scale, ...||
989||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|233|251|calculateRenderBounds|x, y, w, h||
990||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|253|278|imgui.ExpandRenderBoundsFromRect|x, y, w, h||
991||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|295|299|developerText|str, x, y, clr||
992||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|301|370|drawDeveloperInfo|||
993||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|372|397|imgui.End3D2D|||
994||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|399|402|imgui.CursorPos|||
995||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|404|407|imgui.IsHovering|x, y, w, h||
996||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|408|410|imgui.IsPressing|||
997||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|411|413|imgui.IsPressed|||
998||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|422|453|imgui.xFont|font, defaultSize||
999||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|455|477|imgui.xButton|x, y, w, h, borderWidth, borderClr, hoverClr, pressColor||
1000||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|479|492|imgui.xCursor|x, y, w, h||
1001||lua/zdev/client/zd_cl_imgui.lua|zd_cl_imgui.lua|494|506|imgui.xTextButton|text, font, x, y, w, h, borderWidth, color, hoverClr, pressColor||
1002||lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|8|376|RenderGroundBrush|tr, radius, color||
1003||lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|30|39|RenderHelperLines|||
1004||lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|41|47|draw_circle|x, y, radius, color, percent||
1005|ZDEV_FUNC_F3487FBD|lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|68|89|ZDEV.REND.EnvironmentEditor|||
1006||lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|207|217|ColorizeString|str||
1007|ZDEV_FUNC_D053681B|lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|223|376|ZDEV.REND.ParticleEditor|||
1008|ZDEV_FUNC_B3E50E40|lua/zdev/client/zd_cl_render.lua|zd_cl_render.lua|313|328|ZDEV.REND.LightEditor|||
1009||lua/zdev/client/zd_cl_ui3d2d.lua|zd_cl_ui3d2d.lua|15|17|ui3d2d.Start|pos, ang, scale||
1010||lua/zdev/client/zd_cl_ui3d2d.lua|zd_cl_ui3d2d.lua|19|21|ui3d2d.End|||
1011||lua/zdev/client/zd_cl_ui3d2d.lua|zd_cl_ui3d2d.lua|24|26|ui3d2d.DrawPanel|x, y, w, h, color||Optionally, add helpers for drawing panels, backgrounds, etc.
1012||lua/zdev/client/zd_cl_ui3d2d.lua|zd_cl_ui3d2d.lua|29|31|ui3d2d.DrawText|text, font, x, y, color, alignX, alignY||Example: ui3d2d.DrawText(text, font, x, y, color)
1013|ZDEV_FUNC_70977092|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|15|25|ZDEV.UTIL.GetTextSize|txt, font||
1014|ZDEV_FUNC_575F8B7A|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|28|32|ZDEV.UTIL.PosToScreen|pos||
1015|ZDEV_FUNC_16B79C1B|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|35|41|ZDEV.UTIL.EntPosToScreen|ent||
